	Object_Id	Group_Id
1663	1360826	0
1664	1360827	0
1665	1360828	0
1666	1360829	0
1667	1360830	0
1668	1360831	0
1669	1360832	0
1670	1360833	0
1671	1360834	0
1672	1360835	0
1673	1360836	0
1674	1360837	0
1675	1360838	0
1676	1360839	0
1677	1360840	0
1678	1360841	0
1679	1360842	0
1680	1360843	0
1681	1360844	0
1682	1360845	0
1683	1360846	0
1684	1360847	0
1685	1360848	0
1686	1360849	0
1687	1360850	0
1688	1360851	0
1689	1360852	0
1690	1360853	0
1691	1360854	0
1692	1360855	0
1693	1360856	0
1694	1360857	0
1695	1360858	0
1696	1360859	0
1697	1360860	0
1698	1360861	0
1699	1360862	0
1700	1360863	0
1701	1337413	0
1702	1360893	2
1703	1360897	2
1704	1360884	2
1705	1360875	2
1706	1360894	2
1707	1360898	2
1708	1360885	2
1709	1360876	2
1710	1360895	2
1711	1360899	2
1712	1360886	2
1713	1360877	2
1714	1360896	2
1715	1360900	2
1716	1360915	2
1717	1360881	2
1718	1370637	2
1719	1370638	2
1720	1370639	2
1721	1370640	2
1722	1370641	2
